properties.id;properties.name;properties.proposer;properties.status.id;properties.status.name;properties.district;properties.year;properties.budget;properties.detail;properties.category.name;properties.image;latitude;longitude;category_category;category.status;ObjectId;x;y
1717;Stezka kolem Svratky (PD);Karel Pleva;17;jiný;Brno - Komín;2021;700000;https://paro.damenavas.cz/projekt/?id=1717;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2021/05/Stezka-1-300x225.jpg;49,22055559;16,53681866;failed;Zeleň, failed;294;1840870,232;6312368,263
1719;Psí park pro Krpole;Petr Klíč;14;nezískal podporu;Brno - Královo Pole;2021;820000;https://paro.damenavas.cz/projekt/?id=1719;Zvířata;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zvirata.svg;49,22806984;16,58270428;failed;Zvířata, failed;295;1845978,196;6313649,051
1720;Na třešně do Líšně;Petr Brandejský;6;neproveditelný;Brno - Líšeň;2021;2500000;https://paro.damenavas.cz/projekt/?id=1720;Jiné;https://paro.damenavas.cz/wp-content/uploads/2021/05/IMG-20210511-WA0008-225x300.jpg;49,20024743;16,7036205;failed;Jiné, failed;296;1859438,529;6308907,75
1721;Zamilovaný hájek budoucím generacím;Petr Bořecký;9;v realizaci;Brno - Řečkovice A Mokrá Hora;2021;3180000;https://paro.damenavas.cz/projekt/?id=1721;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2021/09/Zamilovaný-hájek-budoucím-generacím-led_brusle-300x300.jpg;49,24126087;16,59343609;underconstruction+winner;Zeleň, underconstruction+winner;297;1847172,856;6315897,908
1722;Kruháče pro ZŠ Bakalka;Jan Žilka;6;neproveditelný;Brno - Střed;2021;2955000;https://paro.damenavas.cz/projekt/?id=1722;Doprava;https://paro.damenavas.cz/wp-content/uploads/2021/05/bakalka-parkovaci-mista-300x204.png;49,18458149;16,59935967;failed;Doprava, failed;298;1847832,267;6306239,243
1723;PARKOUR a WORKOUT v Komíně;Eva Beranová;15;nevítězný;Brno - Komín;2021;3000000;https://paro.damenavas.cz/projekt/?id=1723;Sport;https://paro.damenavas.cz/wp-content/uploads/2021/05/pp-300x199.jpg;49,22374076;16,55979939;failed;Sport, failed;299;1843428,436;6312911,145
1725;Obnova ústředního hřbitova;Robert Keprt;15;nevítězný;Brno - Střed;2021;3000000;https://paro.damenavas.cz/projekt/?id=1725;Senioři;https://paro.damenavas.cz/wp-content/uploads/2021/05/DSC03262-300x286.jpg;49,16929391;16,5942883;failed;Senioři, failed;300;1847267,723;6303636,001
1955;Cyklo zkapacitnění od lávky Monyové na Cacovice;Lukáš Sochor;17;jiný;Brno - Maloměřice A Obřany;2022;783000;https://paro.damenavas.cz/projekt/?id=1955;Doprava;https://paro.damenavas.cz/wp-content/uploads/2022/05/cyklo_cacovice-300x155.jpg;49,22682356;16,64115513;failed;Doprava, failed;301;1852484,915;6313436,611
1956;INFOBANNERY PRO BRNO;Jakub Hruška;15;nevítězný;Brno;2022;3144000;https://paro.damenavas.cz/projekt/?id=1956;Jiné;https://paro.damenavas.cz/wp-content/uploads/2022/05/kuba_cover-300x300.jpg;49,19498;16,608303;failed;Jiné, failed;302;1848827,833;6308010,412
1957;Sport Žabovřeské louky:  02-Lukostřelba;Vít Zenkl;6;neproveditelný;Brno - Žabovřesky;2022;4990979;https://paro.damenavas.cz/projekt/?id=1957;Sport;https://paro.damenavas.cz/wp-content/uploads/2022/05/archery_web-300x169.jpg;49,21077006;16,56587671;failed;Sport, failed;303;1844104,96;6310700,629
1958;Vodní hřiště v Líšni;Anna Týčová;15;nevítězný;Brno - Líšeň;2022;2500000;https://paro.damenavas.cz/projekt/?id=1958;Děti;https://paro.damenavas.cz/wp-content/uploads/2022/05/vodní-hříště_5-300x300.jpg;49,20688856;16,6948694;failed;Děti, failed;304;1858464,361;6310039,243
1959;Knížky z Ukrajiny pro děti a rodiče;Robert Keprt;15;nevítězný;Brno;2022;3000000;https://paro.damenavas.cz/projekt/?id=1959;Děti;https://paro.damenavas.cz/wp-content/uploads/2022/05/Mukačevo-zn-300x274.jpg;49,19498;16,608303;failed;Děti, failed;305;1848827,833;6308010,412
1962;Evropská devětadvacítka (jiná slovanská);Robert Keprt;15;nevítězný;Brno;2022;4999996;https://paro.damenavas.cz/projekt/?id=1962;Kultura;https://paro.damenavas.cz/wp-content/uploads/2022/05/2022-05-14a-300x294.png;49,19498;16,608303;failed;Kultura, failed;306;1848827,833;6308010,412
1963;Hřiště s lanovými a parkour prvky Komín;Eva Beranová;15;nevítězný;Brno - Komín;2022;5000000;https://paro.damenavas.cz/projekt/?id=1963;Sport;https://paro.damenavas.cz/wp-content/uploads/2022/05/hřiště1-300x225.jpg;49,22372952;16,55978758;failed;Sport, failed;307;1843427,122;6312909,229
1964;Stával v Žebětíně hrad?;Robert Keprt;6;neproveditelný;Brno - Žebětín;2022;992300;https://paro.damenavas.cz/projekt/?id=1964;Kultura;https://paro.damenavas.cz/wp-content/uploads/2022/05/Hradisko-Žebětín-300x169.jpg;49,21527571;16,48709595;failed;Kultura, failed;308;1835335,126;6311468,433
1965;Obnova hrobů na brněnských hřbitovech;Robert Keprt;15;nevítězný;Brno;2022;5000000;https://paro.damenavas.cz/projekt/?id=1965;Senioři;https://paro.damenavas.cz/wp-content/uploads/2022/05/hř-300x295.jpg;49,19498;16,608303;failed;Senioři, failed;309;1848827,833;6308010,412
1966;Jediná kaple sv. Dobroslavy v rodné zemi;Robert Keprt;15;nevítězný;Brno - Černovice;2022;3046000;https://paro.damenavas.cz/projekt/?id=1966;Kultura;https://paro.damenavas.cz/wp-content/uploads/2022/05/Dobroslava-300x300.jpg;49,1776774;16,64657577;failed;Kultura, failed;310;1853088,338;6305063,482
1967;S rikša-kolem po Brně za kulturou;Radek Holík;14;nezískal podporu;Brno;2022;4668000;https://paro.damenavas.cz/projekt/?id=1967;Kultura;https://paro.damenavas.cz/wp-content/uploads/2022/05/Radkutsche-musketier1-300x232.jpg;49,19498;16,608303;failed;Kultura, failed;311;1848827,833;6308010,412
1968;Relax, gril, pláž, hrátky v Komíně;Eva Beranová;15;nevítězný;Brno - Komín;2022;4500000;https://paro.damenavas.cz/projekt/?id=1968;Zábava;https://paro.damenavas.cz/wp-content/uploads/2022/05/7-300x200.jpg;49,21561715;16,55521298;failed;Zábava, failed;312;1842917,879;6311526,62
1969;18 jamkové discgolfové hřiště;Zdeněk Gothard;6;neproveditelný;Brno - Černovice;2022;4010000;https://paro.damenavas.cz/projekt/?id=1969;Sport;https://paro.damenavas.cz/wp-content/uploads/2022/05/5B7025FA-F561-4294-8D22-D7AD856274AD-300x169.jpeg;49,17003499;16,66331573;failed;Sport, failed;313;1854951,822;6303762,177
1970;NÁVES – KOMUNITNÍ PROSTOR V MOKRÉ HOŘE;Iva Tůmová;6;neproveditelný;Brno - Řečkovice A Mokrá Hora;2022;2494000;https://paro.damenavas.cz/projekt/?id=1970;Jiné;https://paro.damenavas.cz/wp-content/uploads/2022/05/jehnice-300x200.jpg;49,25793711;16,59227892;failed;Jiné, failed;314;1847044,04;6318741,796
1971;Zastínění dětských hřišť v Bystrci;Martin Zlatoš;14;nezískal podporu;Brno - Bystrc;2022;2060000;https://paro.damenavas.cz/projekt/?id=1971;Děti;https://paro.damenavas.cz/wp-content/uploads/2022/05/hriste-sestka-300x200.jpg;49,22362785;16,53335174;failed;Děti, failed;315;1840484,296;6312891,899
1972;Umění s tématikou ochrany zvířat;Vendula  Brabcová;6;neproveditelný;Brno - Sever;2022;380000;https://paro.damenavas.cz/projekt/?id=1972;Kultura;https://paro.damenavas.cz/wp-content/uploads/2022/05/mural02-300x300.png;49,20524263;16,62634855;failed;Kultura, failed;316;1850836,654;6309758,802
1974;Cyklostezka Hradecká;Jaroslav Juřica;6;neproveditelný;Brno - Žabovřesky;2022;2260000;https://paro.damenavas.cz/projekt/?id=1974;Doprava;https://paro.damenavas.cz/wp-content/uploads/2022/05/cyklostezka-zakres-z-hriste-ZS-300x300.jpg;49,21354576;16,5888993;failed;Doprava, failed;317;1846667,823;6311173,625
1975;Revitalizace hřiště v Julcu;David Pleva;15;nevítězný;Brno - Židenice;2022;1967000;https://paro.damenavas.cz/projekt/?id=1975;Děti;https://paro.damenavas.cz/wp-content/uploads/2022/05/Hriste-2-300x169.jpg;49,19108958;16,65614176;failed;Děti, failed;318;1854153,219;6307347,717
1976;Flow skatepark;Alena Mazalová;6;neproveditelný;Brno - Žabovřesky;2022;5000000;https://paro.damenavas.cz/projekt/?id=1976;Sport;https://paro.damenavas.cz/wp-content/uploads/2022/05/Resize-of-Zakres1-1-300x225.jpg;49,21964184;16,57590267;failed;Sport, failed;319;1845221,045;6312212,528
1977;Náhrada kamenné aleje Soběšická;Jiří Pressfreund;15;nevítězný;Brno - Sever;2022;450000;https://paro.damenavas.cz/projekt/?id=1977;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2022/05/Alej-Sobesicka-300x128.jpeg;49,22815315;16,63156475;failed;Zeleň, failed;320;1851417,319;6313663,252
1978;Kostelní zmola pro sportovní aktivity;Jarmila Pipeková;14;nezískal podporu;Brno - Královo Pole;2022;1030000;https://paro.damenavas.cz/projekt/?id=1978;Sport;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/sport.svg;49,23853848;16,60006248;failed;Sport, failed;321;1847910,502;6315433,736
1979;Pracovny v parku;Hana Řádová;15;nevítězný;Brno;2022;2600000;https://paro.damenavas.cz/projekt/?id=1979;Jiné;https://paro.damenavas.cz/wp-content/uploads/2022/05/11182679_1651034271797917_5661954835010516340_o-300x300.jpg;49,19498;16,608303;failed;Jiné, failed;322;1848827,833;6308010,412
1980;Lepší péče pro zdraví stromů;Michal Polanský;15;nevítězný;Brno;2022;4995000;https://paro.damenavas.cz/projekt/?id=1980;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2022/05/Uvod2-300x300.jpg;49,19498;16,608303;failed;Zeleň, failed;323;1848827,833;6308010,412
1981;Multifunkční hřiště v Komecu;Antonín Trčálek;14;nezískal podporu;Brno - Jih;2022;5000000;https://paro.damenavas.cz/projekt/?id=1981;Děti;https://paro.damenavas.cz/wp-content/uploads/2022/05/mapka_final-300x250.png;49,17885121;16,62364887;failed;Děti, failed;324;1850536,127;6305263,37
1982;Bezbariérový přístup do Tyršova sadu;Jana Musilová;14;nezískal podporu;Brno - Střed;2022;2650000;https://paro.damenavas.cz/projekt/?id=1982;Zdraví;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zdravi.svg;49,20347481;16,60355919;failed;Zdraví, failed;325;1848299,754;6309457,601
1983;Vnitroblok u Boženky;Martin Musil;14;nezískal podporu;Brno - Královo Pole;2022;1000000;https://paro.damenavas.cz/projekt/?id=1983;Děti;https://paro.damenavas.cz/wp-content/uploads/2022/05/20220415_092930-300x169.jpg;49,22901931;16,59090065;failed;Děti, failed;326;1846890,612;6313810,9
1984;Živé Brno;Miroslava  Mala;14;nezískal podporu;Brno;2022;5000000;https://paro.damenavas.cz/projekt/?id=1984;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2022/05/IMG20220515131303-4-300x225.jpg;49,19498;16,608303;failed;Zeleň, failed;327;1848827,833;6308010,412
1985;VODÁCI NA SVRATCE;Jakub  Němec;6;neproveditelný;Brno - Střed;2022;4000000;https://paro.damenavas.cz/projekt/?id=1985;Sport;https://paro.damenavas.cz/wp-content/uploads/2022/05/gal56_obr1315854692_19-300x221.jpg;49,1827154;16,58054279;failed;Sport, failed;328;1845737,581;6305921,434
1986;Tkalcovna Brno;Miroslav Urban;6;neproveditelný;Brno - Střed;2022;5000000;https://paro.damenavas.cz/projekt/?id=1986;Vzdělání;https://paro.damenavas.cz/wp-content/uploads/2022/05/A11I6706-min-300x200.jpg;49,19305071;16,60583299;failed;Vzdělání, failed;329;1848552,873;6307681,769
1987;Kompostuj Brno!;Martin Basel;15;nevítězný;Brno;2022;3500000;https://paro.damenavas.cz/projekt/?id=1987;Jiné;https://paro.damenavas.cz/wp-content/uploads/2022/05/7E3B1FD6-AB68-4438-A777-39AA9874818A-300x300.jpeg;49,19498;16,608303;failed;Jiné, failed;330;1848827,833;6308010,412
1988;Tyršův GRIL;Ondrej Jurasek;14;nezískal podporu;Brno - Střed;2022;1240000;https://paro.damenavas.cz/projekt/?id=1988;Zábava;https://paro.damenavas.cz/wp-content/uploads/2022/05/1-24-01-300x225.jpg;49,20272322;16,6027392;failed;Zábava, failed;331;1848208,474;6309329,55
2009;Odpočinkové lavičky – Brno-Vinohrady 2;Luděk Hodboď;15;nevítězný;Brno - Vinohrady;2023;1580000;https://paro.damenavas.cz/projekt/?id=2009;Senioři;https://paro.damenavas.cz/wp-content/uploads/2023/02/Novy_chodnik_u_Alberta_2-225x300.jpg;49,2077751;16,6614291;failed;Senioři, failed;332;1854741,803;6310190,3
2010;Rozšíření parkoviště u Obory Holedná;Jan Slaný;6;neproveditelný;Brno - Žebětín;2023;4900000;https://paro.damenavas.cz/projekt/?id=2010;Doprava;https://paro.damenavas.cz/wp-content/uploads/2023/02/IMG_20170525_170413-300x169.jpg;49,19975809;16,51739767;failed;Doprava, failed;333;1838708,298;6308824,385
2012;Vybudování šikmého parkování;Petr Gladiš;15;nevítězný;Brno - Nový Lískovec;2023;5000000;https://paro.damenavas.cz/projekt/?id=2012;Doprava;https://paro.damenavas.cz/wp-content/uploads/2023/02/Výstcřižek-1-300x256.png;49,17664456;16,55792611;failed;Doprava, failed;334;1843219,903;6304887,604
2014;Osvětlení na úpatí Kraví hory;Petr Kaňkowski;14;nezískal podporu;Brno - Střed;2023;107500;https://paro.damenavas.cz/projekt/?id=2014;Doprava;https://paro.damenavas.cz/wp-content/uploads/2023/02/IMG_5020-300x225.jpg;49,20671988;16,58910244;failed;Doprava, failed;335;1846690,437;6310010,502
2016;Pomník parašutistům skupiny SILVER B;Josef Šlesinger;15;nevítězný;Brno - Řečkovice A Mokrá Hora;2023;940000;https://paro.damenavas.cz/projekt/?id=2016;Kultura;https://paro.damenavas.cz/wp-content/uploads/2023/02/para-1-300x168.jpg;49,24183572;16,57982286;failed;Kultura, failed;336;1845657,439;6315995,925
2017;Pomozme zvířatům;Lenka Pillerová;15;nevítězný;Brno;2023;5000000;https://paro.damenavas.cz/projekt/?id=2017;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2023/02/squirrel-5263756_1920-300x300.jpg;49,19498;16,608303;failed;Zvířata, failed;337;1848827,833;6308010,412
2018;Zeleň na Moravském náměstí;Jaromír Franc;6;neproveditelný;Brno - Střed;2023;2560000;https://paro.damenavas.cz/projekt/?id=2018;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/02/růže-3-300x169.jpg;49,19971645;16,60828955;failed;Zeleň, failed;338;1848826,336;6308817,29
2020;Úprava šířky parkovacích míst – Nový Lískovec;Petr Gladiš;6;neproveditelný;Brno - Nový Lískovec;2023;430000;https://paro.damenavas.cz/projekt/?id=2020;Doprava;https://paro.damenavas.cz/wp-content/uploads/2023/02/mapy-1-300x177.png;49,17524281;16,55910549;failed;Doprava, failed;339;1843351,191;6304648,913
2029;Toulky brněnskou minulostí;Pavel Benda;15;nevítězný;Brno;2023;850000;https://paro.damenavas.cz/projekt/?id=2029;Kultura;https://paro.damenavas.cz/wp-content/uploads/2023/09/Ranšínova-300x232.jpg;49,19498;16,608303;failed;Kultura, failed;340;1848827,833;6308010,412
2032;Čisté Brno bez holubů!;Jan Slaný;15;nevítězný;Brno;2023;2950000;https://paro.damenavas.cz/projekt/?id=2032;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2023/03/pigeon-ge3a4c3d3a_1920-300x200.jpg;49,19498;16,608303;failed;Zvířata, failed;341;1848827,833;6308010,412
2033;Revitalizace sportovního areálu – Bystrc;Jakub Vodička;9;v realizaci;Brno - Bystrc;2023;4900000;https://paro.damenavas.cz/projekt/?id=2033;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/03/bastr-pohled-z-dronu-300x225.jpg;49,21485938;16,51670101;underconstruction+winner;Sport, underconstruction+winner;342;1838630,746;6311397,485
2035;Revitalizace vinohradské fontány;Simona Nováková;15;nevítězný;Brno - Vinohrady;2023;3850000;https://paro.damenavas.cz/projekt/?id=2035;Zábava;https://paro.damenavas.cz/wp-content/uploads/2023/03/radnice_vinohrady_ste2_denik-630-16x9-1-300x169.jpeg;49,20486791;16,66073856;failed;Zábava, failed;343;1854664,933;6309694,956
2036;Revitalizace úprav Mendlova náměstí;Naděžda Budíková;6;neproveditelný;Brno - Střed;2023;1020000;https://paro.damenavas.cz/projekt/?id=2036;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/03/20230312_132859-300x225.jpg;49,19030869;16,59361274;failed;Zeleň, failed;344;1847192,521;6307214,706
2044;Systém ponorných stěn – bazén za Lužánkami;Jiří Vlček;15;nevítězný;Brno - Královo Pole;2023;5000000;https://paro.damenavas.cz/projekt/?id=2044;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/03/swimwall-underwater-923x730-1-300x237.jpg;49,21440912;16,60690444;failed;Sport, failed;345;1848672,146;6311320,753
2045;Naučná stezka kolem Svitavy a okolí;Zuzana Rožcová;15;nevítězný;Brno - Maloměřice A Obřany;2023;2600000;https://paro.damenavas.cz/projekt/?id=2045;Vzdělání;https://paro.damenavas.cz/wp-content/uploads/2023/09/vendy_uprava_fin-300x300.jpg;49,22524877;16,638821;failed;Vzdělání, failed;346;1852225,081;6313168,183
2046;Lukostřelba na ostrově;Vít Zenkl;6;neproveditelný;Brno - Maloměřice A Obřany;2023;4985320;https://paro.damenavas.cz/projekt/?id=2046;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/03/334929_236856406359003_4516925_o-300x199.jpg;49,22097546;16,63813904;failed;Sport, failed;347;1852149,165;6312439,822
2053;Osvěž letní srst;Karolína Ryšavá;14;nezískal podporu;Brno;2023;2300000;https://paro.damenavas.cz/projekt/?id=2053;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2023/03/BB9F10B2-869C-4392-AABD-A525C5AD0F8E-300x225.jpeg;49,19498;16,608303;failed;Zvířata, failed;348;1848827,833;6308010,412
2055;Víceúčelové hřiště Řečkovice;Martin Otčenášek;15;nevítězný;Brno - Řečkovice A Mokrá Hora;2023;5000000;https://paro.damenavas.cz/projekt/?id=2055;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/03/3-225x300.jpg;49,24930889;16,57477221;failed;Sport, failed;349;1845095,203;6317270,26
2056;Revitalizace prostoru před ZŠ a MŠ Úvoz;Helena Votavová;15;nevítězný;Brno - Střed;2023;5000000;https://paro.damenavas.cz/projekt/?id=2056;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/1.-MapaUvoz1-300x175.png;49,20383068;16,59256014;failed;Zeleň, failed;350;1847075,346;6309518,233
2058;Zachraňme stromy před suchem;Michal Polanský;15;nevítězný;Brno;2023;5000000;https://paro.damenavas.cz/projekt/?id=2058;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/05/Become-Tree-Hero-13-300x300.png;49,19498;16,608303;failed;Zeleň, failed;351;1848827,833;6308010,412
2060;Hřiště přístaviště Sokolské koupaliště;Helena Otáhalová;15;nevítězný;Brno - Kníničky;2023;5000000;https://paro.damenavas.cz/projekt/?id=2060;Děti;https://paro.damenavas.cz/wp-content/uploads/2023/03/Chata5-300x135.jpg;49,24461645;16,50792027;failed;Děti, failed;352;1837653,279;6316470,076
2061;Zdravotní pohádkoví maskoti;Helena  Horvathová;15;nevítězný;Brno;2023;1200000;https://paro.damenavas.cz/projekt/?id=2061;Děti;https://paro.damenavas.cz/wp-content/uploads/2023/04/maskoti01-300x270.jpg;49,19498;16,608303;failed;Děti, failed;353;1848827,833;6308010,412
2064;Úprava parku Horní Heršpice;Miroslav Vochta;6;neproveditelný;Brno - Jih;2023;5000000;https://paro.damenavas.cz/projekt/?id=2064;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/03/heršpice01-171x300.png;49,15539169;16,59504331;failed;Zeleň, failed;354;1847351,771;6301269,362
2067;Nový skatepark v Brně;Filip Telíšek;14;nezískal podporu;Brno - Židenice;2023;2500000;https://paro.damenavas.cz/projekt/?id=2067;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/03/E138C8ED-2C00-47C6-9D28-0AF749FA34B3-300x300.jpeg;49,1971014;16,65658858;failed;Sport, failed;355;1854202,959;6308371,793
2068;Obnova pomníku císaře Josefa II.;Martin Borůvka;14;nezískal podporu;Brno - Střed;2023;2950000;https://paro.damenavas.cz/projekt/?id=2068;Kultura;https://paro.damenavas.cz/wp-content/uploads/2023/03/Pomník_cís._Josefa-300x194.jpg;49,19903797;16,60699443;failed;Kultura, failed;356;1848682,163;6308701,703
2069;Multifunkční hřiště v Novém Lískovci;Hana Pospíšilová;15;nevítězný;Brno - Nový Lískovec;2023;5000000;https://paro.damenavas.cz/projekt/?id=2069;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/04/liskovec_hriste_0-300x169.jpg;49,17513803;16,55751278;failed;Sport, failed;357;1843173,892;6304631,071
2071;Revitalizace Wainerova náměstí;Zdeněk Štumpa;15;nevítězný;Brno - Černovice;2023;5000000;https://paro.damenavas.cz/projekt/?id=2071;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/wainer05-300x185.png;49,17694685;16,64083555;failed;Zeleň, failed;358;1852449,34;6304939,081
2073;Na Vyhlídce o dva koše více;Michal Neumann;6;neproveditelný;Brno - Sever;2023;80000;https://paro.damenavas.cz/projekt/?id=2073;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/04/Vyhlidka-300x225.jpg;49,22371295;16,63352622;failed;Sport, failed;359;1851635,668;6312906,404
2075;Mlžné ostrovy plné zeleně;Eva Gregorová;15;nevítězný;Brno;2023;4450000;https://paro.damenavas.cz/projekt/?id=2075;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/mlžný-ostrov-II-300x225.jpg;49,19498;16,608303;failed;Zeleň, failed;360;1848827,833;6308010,412
2079;Více veřejných WC na přehradě!;Eliška Holubová;6;neproveditelný;Brno - Bystrc;2023;1220000;https://paro.damenavas.cz/projekt/?id=2079;Zdraví;https://paro.damenavas.cz/wp-content/uploads/2023/04/restroom-983390__480-300x199.jpg;49,22882895;16,51257489;failed;Zdraví, failed;361;1838171,428;6313778,45
2080;Fit stezka a dětské hřiště v Jehnicích;Karel Fiedler, Mgr., Ing.;14;nezískal podporu;Brno - Jehnice;2023;5000000;https://paro.damenavas.cz/projekt/?id=2080;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/Aktuální-stav-Remízek-Brno-Jehnice-300x169.jpg;49,27484122;16,59269344;failed;Zeleň, failed;362;1847090,185;6321625,524
2081;Dostupná čerstvá pitná voda pro všechny;Eliška Holubová;15;nevítězný;Brno;2023;4900000;https://paro.damenavas.cz/projekt/?id=2081;Zdraví;https://paro.damenavas.cz/wp-content/uploads/2023/04/pitko02-300x222.png;49,19498;16,608303;failed;Zdraví, failed;363;1848827,833;6308010,412
2083;Turistické atrakce – ideální fotografie;Jaroslav Paleček;14;nezískal podporu;Brno - Střed;2023;5000000;https://paro.damenavas.cz/projekt/?id=2083;Kultura;https://images.unsplash.com/photo-1517768692594-b4295586b7d6?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1055&q=80;49,1968478;16,61403103;failed;Kultura, failed;364;1849465,475;6308328,592
2084;Podpora mladých lidí opouštějících dětský domov;Markéta Strážnická;15;nevítězný;Brno;2023;4500000;https://paro.damenavas.cz/projekt/?id=2084;Jiné;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/jine.svg;49,19498;16,608303;failed;Jiné, failed;365;1848827,833;6308010,412
2086;Cykloboxy pro bezpečné uložení kol;Christian Kopec;15;nevítězný;Brno;2023;4500000;https://paro.damenavas.cz/projekt/?id=2086;Doprava;https://paro.damenavas.cz/wp-content/uploads/2023/04/cyklobox-bohumin-3-300x169.jpg;49,19498;16,608303;failed;Doprava, failed;366;1848827,833;6308010,412
2087;Nový park pro Královo Pole;Tereza Chladilová;15;nevítězný;Brno - Královo Pole;2023;4975000;https://paro.damenavas.cz/projekt/?id=2087;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/park-1-300x182.jpg;49,23367867;16,58939934;failed;Zeleň, failed;367;1846723,487;6314605,192
2089;Mlékomat v Obřanech;Pavel Tapšák;14;nezískal podporu;Brno - Maloměřice A Obřany;2023;600000;https://paro.damenavas.cz/projekt/?id=2089;Zdraví;https://paro.damenavas.cz/wp-content/uploads/2023/04/Mlékomat-1-300x188.jpg;49,23583258;16,64380861;failed;Zdraví, failed;368;1852780,299;6314972,4
2094;Kolobko-park mezi Vinohrady a Líšní;Petr Buršík;15;nevítězný;Brno - Vinohrady;2023;5000000;https://paro.damenavas.cz/projekt/?id=2094;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/04/trottinette-freestyle-2-300x200.jpeg;49,20267084;16,66314065;failed;Sport, failed;369;1854932,332;6309320,625
2095;Rekonstrukce kuželny na Veveří;Jana Pavlů;6;neproveditelný;Brno - Střed;2023;5000000;https://paro.damenavas.cz/projekt/?id=2095;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/04/Brno_Veverky_budova2-2-300x225.jpg;49,19926584;16,60355687;failed;Sport, failed;370;1848299,496;6308740,524
2101;Sportujeme na Svratce;Jakub Němec;15;nevítězný;Brno - Střed;2023;5000000;https://paro.damenavas.cz/projekt/?id=2101;Sport;https://paro.damenavas.cz/wp-content/uploads/2023/04/vodaci02.jpg;49,18271663;16,58037811;failed;Sport, failed;371;1845719,249;6305921,643
2104;Legalizace vyšlapaných cest;Tomáš Rusín;14;nezískal podporu;Brno - Střed;2023;1150000;https://paro.damenavas.cz/projekt/?id=2104;Zeleň;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zelen.svg;49,2018314;16,58289011;failed;Zeleň, failed;372;1845998,883;6309177,607
2105;Zamykatelné skříňky v parku Lužánky;Zbyněk Vavroš;6;neproveditelný;Brno - Střed;2023;1300000;https://paro.damenavas.cz/projekt/?id=2105;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/skříňky-300x225.jpg;49,20517713;16,61139396;failed;Zeleň, failed;373;1849171,917;6309747,641
2106;Zeleň a hřiště na severu;Ludmila Veselá;6;neproveditelný;Brno - Sever;2023;4750000;https://paro.damenavas.cz/projekt/?id=2106;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2023/04/Hřiště-300x199.png;49,21997302;16,63278281;failed;Zeleň, failed;374;1851552,913;6312268,973
2107;Podpůrný program pro rodiny dlouhodobě léčících se pacientů;Kateřina Novotná;14;nezískal podporu;Brno;2023;3000000;https://paro.damenavas.cz/projekt/?id=2107;Zdraví;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zdravi.svg;49,19498;16,608303;failed;Zdraví, failed;375;1848827,833;6308010,412
2108;Vodní prvek v centru MČ Brno-Jehnice;Karel Fiedler Mgr., Ing.;14;nezískal podporu;Brno - Jehnice;2023;1500000;https://paro.damenavas.cz/projekt/?id=2108;Děti;https://paro.damenavas.cz/wp-content/uploads/2023/04/Pochozí-fontana-v-Brně-Jehnicích-300x170.jpg;49,27132594;16,5961441;failed;Děti, failed;376;1847474,311;6321025,758
2109;Výběh pro psy v centru Brna;Beáta Davidová;14;nezískal podporu;Brno - Střed;2023;800000;https://paro.damenavas.cz/projekt/?id=2109;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2023/04/17309155_10154656967826645_6224115650834524751_n-300x225.jpg;49,1953828;16,60043393;failed;Zvířata, failed;377;1847951,852;6308079,028
